"","gvkey","indfmt","consol","popsrc","datafmt","datacqtr","datafqtr","fqtr","fyearq","datadate","actq","apoq","apq","atq","ceqq","cheq","chq","cogsq","dlcq","dlttq","fcaq","feaq","felq","gpq","ibmiiq","ibq","invtq","lctq","lltq","oiadpq","oibdpq","ppentq","rawmsmq","rectq","saleq","xintq","xoproq","xoprq","xsgaq","xsq","xstoq","xstq","apchy","capxfiy","capxy","cogsy","dltisy","dltry","eqdivpy","fcay","ibcy","invchy","ltdchy","prstkcy","rawmsmy","saley","sstky","wcapty","xinty","costat","fic","conml","naics","sic"
"53","019625","INDL","C","I","HIST_STD","2012Q1","2012Q1",1,2012,2012-03-31,32745.267,NA,6687.384,157524.012,49783.646,1570.471,NA,10800.355,8810.538,59356.232,NA,NA,NA,15427.623,3481.789,3482.414,1426.093,31239.496,76168.262,5383.352,9590.667,97260.467,NA,22084.258,25737.152,836.602,0,16637.311,5836.956,NA,NA,NA,-157.72,NA,5253.088,10800.355,NA,NA,NA,NA,3481.789,156.967,-460.591,NA,NA,25737.152,NA,NA,836.602,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"54","019625","INDL","C","I","HIST_STD","2012Q2","2012Q2",2,2012,2012-06-30,29249.098,NA,7649.161,155855.884,52148.003,1194.74,NA,11336.908,4236.719,57096.096,NA,NA,NA,15975.461,2263.003,2265.11,1758.996,28799.166,74577.399,4474.734,8694.869,97677.358,NA,21326.763,25822.446,838.946,1366.825,18617.5,5913.767,NA,NA,NA,178.832,NA,9096.296,22137.263,NA,NA,NA,NA,5744.792,-175.936,-9033.945,NA,NA,51559.598,NA,NA,1675.548,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"55","019625","INDL","C","I","HIST_STD","2012Q3","2012Q3",3,2012,2012-09-30,28967.913,NA,7819.594,160145.59,55809.809,1175.103,NA,11576.49,10954.493,49896.968,NA,NA,NA,15002.712,3748.57,3749.764,1479.379,35838.736,68167.541,4767.527,8925.463,99183.514,NA,21271.87,25777.408,776.723,314.842,17653.739,5762.407,NA,NA,NA,540.618,NA,15066.697,33713.753,NA,NA,NA,NA,9493.362,103.681,-7977.085,NA,NA,77337.006,NA,NA,2452.271,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"56","019625","INDL","C","I","HIST_STD","2012Q4","2012Q4",4,2012,2012-12-31,26785.934,NA,10287.986,159955.93,48184.013,1273.472,NA,-343.72,4965.457,62090.394,NA,NA,NA,28728.712,2275.134,2279.91,1408.594,29279.148,82168.134,4128.82,20886.854,102948.954,NA,19388.973,20275.356,1565.085,2291.717,7498.138,5550.141,NA,NA,NA,-934.013,NA,21606.762,45956.131,NA,NA,NA,NA,11768.496,174.466,-1665.679,NA,NA,97612.362,NA,NA,4017.356,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"57","019625","INDL","C","I","HIST_STD","2013Q1","2013Q1",1,2013,2013-03-31,27814.163,NA,8009.507,135448.362,1482.793,1243.436,NA,10558.133,4782.466,59731.154,NA,NA,NA,15626.939,3038.563,3040.57,1495.157,28788.737,104784.121,5570.128,9801.062,100748.447,NA,20361.497,25435.808,968.583,282.486,16384.01,5543.391,NA,NA,NA,-767.852,NA,3930.636,10558.133,NA,NA,NA,NA,3038.563,-86.563,-1754.563,NA,NA,25435.808,NA,NA,968.583,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"58","019625","INDL","C","I","HIST_STD","2013Q2","2013Q2",2,2013,2013-06-30,28889.445,NA,7460.973,134139.538,3218.59,1373.54,NA,11052.365,4824.83,58349.564,NA,NA,NA,15235.829,1621.549,1634.49,1718.571,28721.176,101819.39,4738.238,8974.479,98721.551,NA,21156.699,25532.087,902.886,456.378,17313.715,5804.972,NA,NA,NA,-611.565,NA,6720.45,21610.498,NA,NA,NA,NA,4660.112,-309.977,-3884.563,NA,NA,50967.895,NA,NA,1871.469,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"59","019625","INDL","C","I","HIST_STD","2013Q3","2013Q3",3,2013,2013-09-30,42198.862,NA,10091.264,113717.398,11482.063,1121.831,NA,14753.813,824.096,35806.538,NA,NA,NA,11607.155,1520.466,1534.775,1802.012,28096.758,73769.346,3932.099,5244.524,64755.069,NA,34565.031,25563.945,754.202,351.625,21116.444,6011.006,NA,NA,NA,1966.072,NA,6724.257,37223.549,NA,NA,NA,NA,4920.961,-393.419,-5728.148,NA,NA,76535.763,NA,NA,2873.733,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"60","019625","INDL","C","I","HIST_STD","2013Q4","2013Q4",4,2013,2013-12-31,40008.522,NA,12927.327,116277.982,5883.014,1676.512,NA,13795.665,4828.187,27316.771,NA,NA,NA,12944.219,1230.733,1227.598,1613.896,31275.189,78747.388,1230.006,4364.294,63938.223,NA,31535.493,19901.705,914.277,391.885,22375.59,8188.04,NA,NA,2679.219,2781.316,NA,8695.123,51019.214,NA,NA,NA,NA,6151.694,-205.302,-10288.148,NA,NA,96437.468,NA,NA,3788.01,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"61","019625","INDL","C","I","HIST_STD","2014Q1","2014Q1",1,2014,2014-03-31,39321.949,NA,13547.432,118341.364,8109.194,1104.171,NA,12489.268,12087.781,19651.139,NA,NA,NA,13892.925,2216.975,2226.698,1898.118,40531.566,69337.93,4754.93,7813.254,62418.197,NA,31048.851,25544.981,520.482,325.475,18568.939,5754.196,NA,NA,NA,1159.992,NA,1665.08,12489.268,NA,NA,NA,NA,2216.975,-284.222,-421.808,NA,NA,25544.981,NA,NA,520.482,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"62","019625","INDL","C","I","HIST_STD","2014Q2","2014Q2",2,2014,2014-06-30,38625.784,NA,12265.517,121019.373,10074.02,1155.944,NA,13051.952,12056.007,19625.403,NA,NA,NA,13577.218,1972.284,1978.215,1915.25,42077.463,68511.151,4303.96,7318.324,61844.927,NA,29909.264,25839.514,515.83,324.812,19310.846,5934.082,NA,NA,NA,204.862,NA,4049.113,25541.22,NA,NA,NA,NA,4189.259,-300.725,-421.808,NA,NA,51384.495,NA,NA,1036.312,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"63","019625","INDL","C","I","HIST_STD","2014Q3","2014Q3",3,2014,2014-09-30,38785.44,NA,11541.486,117131.957,11987.825,1028.132,NA,13249.592,11464.644,17737.444,NA,NA,NA,13642.03,1865.383,1864.381,1829.251,41787.695,62998.816,4532.545,7518.665,61622.529,NA,30275.173,26012.84,562.153,287.212,19372.957,5836.153,NA,NA,NA,-693.966,NA,6748.187,38790.812,NA,NA,NA,NA,6054.642,-214.726,-2840.723,NA,NA,77397.335,NA,NA,1598.465,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"64","019625","INDL","C","I","HIST_STD","2014Q4","2014Q4",4,2014,2014-12-31,32120.923,NA,13299.778,113729.632,9690.878,795.197,NA,14109.599,8165.885,18214.417,NA,NA,NA,12939.962,221.864,212.333,1745.603,33556.079,70116.141,463.509,3414.36,62363.957,NA,22540.912,20153.285,816.154,114.07,23635.201,9411.532,NA,NA,3593.523,-1796.411,NA,9978.282,52900.411,NA,NA,NA,NA,6276.506,-131.078,-7320.116,NA,NA,97550.62,436.489,NA,2414.619,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"65","019625","INDL","C","I","HIST_STD","2015Q1","2015Q1",1,2015,2015-03-31,32168.599,NA,11601.706,111657.483,10775.396,981.138,NA,12722.43,4500,13879.031,NA,NA,NA,12463.842,1081.413,1088.839,1665.134,30810.764,69712.529,3369.892,6317.967,62099.219,NA,22163.121,24259.383,409.153,252.464,18868.305,5893.411,NA,NA,NA,-867.507,NA,2988.663,12722.43,NA,NA,NA,NA,1081.413,80.469,-8154.955,NA,NA,24259.383,NA,NA,409.153,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"66","019625","INDL","C","I","HIST_STD","2015Q2","2015Q2",2,2015,2015-06-30,32191.54,NA,10342.402,114081.539,11881.367,1146.897,NA,12791.586,4500,14035.041,NA,NA,NA,12187.641,1075.621,1062.602,1669.278,32443.209,69385.634,3315.894,6252.473,63238.328,NA,22557.184,23975.297,362.65,0,18726.754,5935.168,NA,NA,NA,-1892.974,NA,6816.43,25514.017,NA,NA,NA,NA,2157.034,76.324,-8154.955,NA,NA,48234.68,NA,NA,771.803,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"67","019625","INDL","C","I","HIST_STD","2015Q3","2015Q3",3,2015,2015-09-30,33427.843,NA,10676.197,120905.948,12742.869,905.321,NA,13037.123,4500,14578.358,NA,NA,NA,12181.114,770.393,746.055,1901.686,33934.049,73834.152,3217.004,6182.314,64298.56,NA,23546.263,24079.052,372.065,0,19035.923,5998.8,NA,NA,NA,-1547.494,NA,10722.466,38551.14,NA,NA,NA,NA,2927.427,-156.083,-8154.955,NA,NA,72313.732,NA,NA,1143.868,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"68","019625","INDL","C","I","HIST_STD","2015Q4","2015Q4",4,2015,2015-12-31,35098.386,NA,10584.661,132311.527,704.229,1099.936,NA,15178.25,6500,12653.532,NA,NA,NA,11121.372,286.874,298.91,2107.908,32219.709,99004.039,-2272.918,717.109,68228.279,NA,22750.428,17762.262,553.694,0,25582.513,10404.263,NA,NA,4309.724,-3049.622,NA,17748.572,53729.39,NA,NA,NA,NA,3214.301,-362.305,-8126.559,NA,NA,90075.994,5000,NA,1697.562,"I","MEX","Telefonos De Mexico SA Telmex","517110","4813"
"69","023483","INDL","C","I","HIST_STD","2001Q2","2001Q2",2,2001,2001-06-30,1055.484,NA,287.556,2646.029,NA,92.332,NA,NA,102.326,1049.906,NA,NA,NA,NA,NA,NA,NA,NA,1346.566,NA,NA,1531.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.71,NA,NA,63.618,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"70","023483","INDL","C","I","HIST_STD","2001Q4","2001Q4",4,2001,2001-12-31,1128.697,152.194,131.522,2666.772,752.926,202.411,NA,NA,929.657,224.49,NA,NA,NA,NA,NA,NA,590.49,1216.663,516.101,NA,NA,1489.98,NA,313.886,NA,NA,NA,NA,NA,NA,NA,NA,-105.341,NA,99.072,1569.191,NA,NA,NA,NA,174.046,57.211,-26.738,0,NA,2705.692,0,NA,126.367,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"71","023483","INDL","C","I","HIST_STD","2002Q2","2002Q2",2,2002,2002-06-30,1100.99,318.371,NA,2827.255,NA,53.597,NA,NA,979.794,173.652,NA,NA,NA,NA,NA,NA,NA,NA,493.607,NA,NA,1631.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.774,NA,NA,59.6,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"72","023483","INDL","C","I","HIST_STD","2002Q4","2002Q4",4,2002,2002-12-31,1263.361,152.211,283.768,3062.653,888.302,87.472,NA,NA,261.134,948.036,NA,NA,NA,NA,NA,NA,775.048,697.113,1276.514,NA,NA,1730.033,NA,377.683,NA,NA,NA,NA,NA,NA,NA,NA,127.267,NA,170.191,1777.729,NA,NA,NA,NA,87.071,-168.328,-95.757,58.731,NA,3058.853,0,NA,107.475,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"73","023483","INDL","C","I","HIST_STD","2003Q2","2003Q2",2,2003,2003-06-30,1379.276,458.127,NA,3217.793,0,NA,NA,NA,365.2,958.201,NA,NA,NA,NA,NA,NA,NA,823.327,1321.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.599,NA,NA,NA,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"74","023483","INDL","C","I","HIST_STD","2003Q4","2003Q4",4,2003,2003-12-31,1385.92,143.156,257.476,3448.668,997.76,51.049,NA,NA,385.969,972.419,NA,NA,NA,NA,NA,NA,941.988,786.601,1420.669,NA,NA,1966.173,NA,370.204,NA,NA,NA,NA,NA,NA,NA,NA,-66.613,NA,133.936,2060.731,NA,NA,NA,NA,32.217,-107.285,43.348,53.293,NA,3424.926,0,NA,79.854,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"75","023483","INDL","C","I","HIST_STD","2004Q1","2004Q1",1,2004,2004-03-31,1601.341,NA,NA,3783.243,NA,NA,NA,519.642,427.29,686.162,NA,NA,NA,337.342,NA,31.245,NA,886.56,1173.195,48.64,96.225,2035.883,NA,NA,856.984,18.72,241.117,760.759,NA,NA,NA,NA,NA,NA,NA,519.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,856.984,NA,NA,18.72,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"76","023483","INDL","C","I","HIST_STD","2004Q2","2004Q2",2,2004,2004-06-30,1671.048,NA,NA,3904.112,NA,NA,NA,559.708,492.942,634.195,NA,NA,NA,416.889,NA,4.95,NA,990.386,1134.408,76.551,127.665,2078.406,NA,NA,976.597,17.13,289.224,848.932,NA,NA,NA,NA,NA,NA,NA,1089.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850.845,NA,NA,36.227,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"77","023483","INDL","C","I","HIST_STD","2004Q3","2004Q3",3,2004,2004-09-30,1941.507,NA,NA,4218.56,NA,NA,NA,598.204,542.651,722.344,NA,NA,NA,423.994,NA,63.055,NA,1108.528,1235.738,83.61,134.586,2127.557,NA,NA,1022.198,18.425,289.408,887.612,NA,NA,NA,NA,NA,NA,NA,1692.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,2881.1,NA,NA,4.932,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"78","023483","INDL","C","I","HIST_STD","2004Q4","2004Q4",4,2004,2004-12-31,1739.73,185.72,259.472,4379.428,1758.471,196.271,NA,627.023,501.701,808.806,NA,NA,NA,426.985,NA,80.575,1101.594,946.893,1384.534,53.324,114.14,2478.377,NA,415.818,1054.008,74.456,312.845,939.868,NA,NA,NA,NA,16.345,NA,469.358,2319.79,NA,NA,NA,NA,180.614,-77.847,-45.15,0,NA,3935.108,503.63,NA,79.388,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"79","023483","INDL","C","I","HIST_STD","2005Q1","2005Q1",1,2005,2005-03-31,1766.023,NA,NA,4372.623,NA,154.421,NA,586.34,12.643,1343.608,NA,NA,NA,410.309,NA,9.877,NA,521.709,1882.029,50.461,106.847,2427.769,NA,NA,996.649,24.043,303.462,889.802,NA,NA,NA,NA,NA,NA,NA,586.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.649,NA,NA,24.043,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"80","023483","INDL","C","I","HIST_STD","2005Q2","2005Q2",2,2005,2005-06-30,1734.545,NA,NA,4187.02,NA,103.996,NA,629.757,16.279,1292.567,NA,NA,NA,453.368,NA,67.738,NA,548.575,1839.858,76.712,138.83,2271.599,NA,NA,1083.125,33.487,314.538,944.295,NA,NA,NA,NA,NA,NA,NA,1210.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070.849,NA,NA,57.315,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"81","023483","INDL","C","I","HIST_STD","2005Q3","2005Q3",3,2005,2005-09-30,1835.387,NA,NA,4308.315,NA,80.339,NA,670.112,51.887,1264.904,NA,NA,NA,469.586,NA,33.286,NA,620.464,1822.825,89.375,150.772,2273.878,NA,NA,1139.698,28.252,318.814,988.926,NA,NA,NA,NA,NA,NA,NA,1895.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3234.922,NA,NA,86.242,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"82","023483","INDL","C","I","HIST_STD","2005Q4","2005Q4",4,2005,2005-12-31,1956.059,215.789,317.713,4379.802,1823.056,132.89,NA,714.399,78.473,1217.049,NA,NA,NA,512.665,NA,170.459,1289.044,611.975,1674.837,114.226,174.759,2240.422,NA,495.329,1227.064,27.548,337.906,1052.305,NA,NA,NA,NA,65.006,NA,257.316,2609.609,NA,NA,NA,NA,282.184,-200.852,52.612,0,NA,4461.986,0,NA,113.79,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"83","023483","INDL","C","I","HIST_STD","2006Q1","2006Q1",1,2006,2006-03-31,2087.151,NA,NA,4624.177,1933.919,120.451,NA,769.083,112.333,1271.426,NA,NA,NA,428.138,2.147,-6.406,NA,691.831,1736.458,77.772,77.772,2328.143,NA,NA,1197.221,29.843,0,1119.449,350.366,NA,NA,NA,NA,NA,NA,769.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197.221,NA,NA,29.843,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"84","023483","INDL","C","I","HIST_STD","2006Q2","2006Q2",2,2006,2006-06-30,2105.544,NA,301.987,4729.25,1991.81,81.495,NA,829.118,1.911,1453.548,NA,NA,NA,467.622,-11.025,-20.322,1390.918,530.394,1918.247,NA,97.504,2411.083,NA,553.889,1296.74,32.983,0,1199.236,370.118,NA,NA,NA,-54.537,NA,498.615,1460.624,NA,NA,NA,NA,-8.878,-42.649,146.612,NA,NA,2493.961,NA,NA,62.826,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"85","023483","INDL","C","I","HIST_STD","2006Q3","2006Q3",3,2006,2006-09-30,2238.619,NA,247.935,4725.278,2031.64,247.991,NA,801.492,0.562,1408.915,NA,NA,NA,566.21,179.811,154.759,1350.563,524.977,1866.609,118.663,189.685,2271.893,NA,568.338,1367.702,29.787,0,1178.017,376.525,NA,NA,NA,-108.559,NA,430.691,2262.116,NA,NA,NA,NA,170.933,-2.412,65.113,NA,NA,3861.663,NA,NA,92.613,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"86","023483","INDL","C","I","HIST_STD","2006Q4","2006Q4",4,2006,2006-12-31,2196.285,NA,533.593,4709.102,2067.357,190.392,NA,753.187,0.557,1305.6,NA,NA,NA,545.319,95.303,88.346,1453.854,559.002,1792.501,97.676,168.476,2312.585,NA,518.307,1298.506,23.292,0,1130.03,376.843,NA,NA,NA,-14.176,NA,199.208,3015.303,NA,NA,NA,NA,266.236,-143.094,NA,NA,NA,5160.169,NA,NA,115.825,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"87","023483","INDL","C","I","HIST_STD","2007Q1","2007Q1",1,2007,2007-03-31,2334.7,NA,190.104,4851.606,2116.759,217.94,NA,732.164,0.343,1377.5,NA,NA,NA,528.335,18.099,9.131,1519.422,562.931,1868.155,69.478,143.69,2289.059,NA,501.043,1260.499,25.468,0,1116.809,384.645,NA,NA,NA,-156.726,NA,NA,732.164,NA,NA,NA,NA,18.099,-43.453,-5.915,NA,NA,1260.499,NA,NA,25.468,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"88","023483","INDL","C","I","HIST_STD","2007Q2","2007Q2",2,2007,2007-06-30,2544.142,NA,254.712,5127.041,2064.577,367.736,NA,734.4,2.412,1728,NA,NA,NA,524.068,NA,9.116,1493.118,555.176,2222.112,69.365,140.042,2355.512,NA,481.143,1258.468,25.427,NA,1118.426,384.026,NA,NA,NA,-91.561,NA,138.781,1521.463,NA,NA,NA,NA,62.328,-19.527,274.953,NA,NA,2571.345,NA,NA,53.105,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"89","023483","INDL","C","I","HIST_STD","2007Q3","2007Q3",3,2007,2007-09-30,2649.177,NA,283.662,5437.431,2118.832,514.019,NA,853.626,3.534,1883.7,NA,NA,NA,572.004,46.025,32.193,1450.961,617.978,2415.622,91.039,167.177,2567.883,NA,492.478,1425.63,36.343,0,1258.453,404.827,NA,NA,NA,-67.824,NA,206.379,2400.208,NA,NA,NA,NA,109.292,44.819,477.756,NA,NA,4035.691,NA,NA,90.247,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"90","023483","INDL","C","I","HIST_STD","2007Q4","2007Q4",4,2007,2007-12-31,2569.457,NA,707.074,5371.457,2051.829,224.083,NA,883.554,91.652,1657.618,NA,NA,NA,584.178,-36.311,-49.242,1694.171,807.328,2211,52.132,133.246,2553.081,NA,584.386,1467.732,39.505,0,1334.486,450.932,NA,NA,NA,-65.851,NA,463.103,3283.762,NA,NA,NA,NA,28.568,-136.173,442.219,NA,NA,5503.423,NA,NA,129.752,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"91","023483","INDL","C","I","HIST_STD","2008Q1","2008Q1",1,2008,2008-03-31,2592.747,NA,321.226,5356.555,2043.001,143.045,NA,816.014,93.241,1680.789,NA,NA,NA,551.297,-9.365,-17.313,1714.987,840.864,2201.26,36.329,118.356,2533.423,NA,521.904,1367.311,39.112,0,1248.955,432.941,NA,NA,NA,-61.297,NA,46.535,816.014,NA,NA,NA,NA,-17.313,-20.816,396.186,NA,NA,1367.311,NA,NA,39.112,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"92","023483","INDL","C","I","HIST_STD","2008Q2","2008Q2",2,2008,2008-06-30,2574.443,NA,311.997,5298.516,1971.171,130.662,NA,845.029,175.551,1605.846,NA,NA,NA,549.453,45.379,39.458,1701.971,937.291,2134.904,44.586,126.831,2480.379,NA,531.231,1394.482,27.26,0,1267.651,422.622,NA,NA,NA,-72.857,NA,111.494,1661.043,NA,NA,NA,NA,22.146,-73.37,134.441,NA,NA,2761.793,NA,NA,66.372,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"93","023483","INDL","C","I","HIST_STD","2008Q3","2008Q3",3,2008,2008-09-30,2868.466,NA,362.943,5533.536,1909.584,136.298,NA,826.279,187.008,1760.215,NA,NA,NA,565.741,-94.909,-105.186,1905.359,1051.019,2312.896,55.645,138.104,2438.766,NA,561.127,1392.02,28.477,0,1253.916,427.637,NA,NA,NA,-21.951,NA,132.784,2487.323,NA,NA,NA,NA,-83.039,-214.851,183.06,NA,NA,4153.813,NA,NA,94.849,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"94","023483","INDL","C","I","HIST_STD","2008Q4","2008Q4",4,2008,2008-12-31,3132.354,NA,487.71,5766.53,1475.122,220.988,NA,950.898,2465.688,0.163,NA,NA,NA,535.952,-500.259,-521.136,2166.484,3454.179,565.575,-35.392,54.553,2417.766,NA,659.481,1486.85,35.096,NA,1432.297,481.399,NA,NA,NA,25.151,NA,175.87,3438.22,NA,NA,NA,NA,-604.175,-236.722,196.685,NA,NA,5640.663,NA,NA,129.945,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"95","023483","INDL","C","I","HIST_STD","2009Q1","2009Q1",1,2009,2009-03-31,2895.9,NA,350.965,5468.96,1326.951,213.689,NA,857.498,2528.125,0.061,NA,NA,NA,519.261,-160.263,-164.142,1997.82,3313.221,571.95,-34.1,51.956,2349.203,NA,538.043,1376.759,35.5,0,1324.803,467.305,NA,NA,NA,-128.233,NA,15.737,857.498,NA,NA,NA,NA,-164.142,159.895,-8.997,NA,NA,1376.759,NA,NA,35.5,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"96","023483","INDL","C","I","HIST_STD","2009Q2","2009Q2",2,2009,2009-06-30,2674.123,NA,202.869,5165.527,1395.651,359.441,NA,837.61,327.253,2028.064,NA,NA,NA,522.586,100.09,95.53,1684.136,913.344,2590.37,9.4,92.119,2255.289,NA,496.029,1360.196,34.329,0,1268.077,430.467,NA,NA,NA,-321.841,NA,20.007,1695.108,NA,NA,NA,NA,-68.613,345.316,-9.141,NA,NA,2736.955,NA,NA,69.828,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"97","023483","INDL","C","I","HIST_STD","2009Q3","2009Q3",3,2009,2009-09-30,2599.179,NA,226.918,4992.186,1323.349,432.98,NA,845.117,181.769,2034.194,NA,NA,NA,586.328,-56.56,-70.339,1527.647,792.456,2596.676,61.092,143.545,2184.615,NA,500.241,1431.445,43.552,0,1287.9,442.783,NA,NA,NA,-260.792,NA,29.704,2540.225,NA,NA,NA,NA,-138.952,530.19,-205.042,NA,NA,4168.4,NA,NA,113.38,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"98","023483","INDL","C","I","HIST_STD","2009Q4","2009Q4",4,2009,2009-12-31,2552.479,NA,226.264,4796.356,1392.167,381.393,NA,809.442,201.658,1908.73,NA,NA,NA,601.905,78.234,58.471,1516.081,711.137,2391.958,50.196,128.439,2049.356,NA,569.186,1411.347,43.376,0,1282.908,473.466,NA,NA,NA,-227.769,NA,45.617,3349.667,NA,NA,NA,NA,-80.481,552.46,-232.082,NA,NA,5579.747,NA,NA,156.756,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"99","023483","INDL","C","I","HIST_STD","2010Q1","2010Q1",1,2010,2010-03-31,2464.855,NA,215.691,4648.128,1424.014,293.909,NA,773.769,192.206,1768.55,NA,NA,NA,538.113,57.576,47.839,1482.777,715.451,2248.745,30.123,106.214,1979.401,NA,440.249,1311.882,31.198,0,1205.668,431.899,NA,NA,NA,-9.706,NA,3.257,773.769,NA,NA,NA,NA,57.576,-54.378,-38.386,NA,NA,1311.882,NA,NA,31.198,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"100","023483","INDL","C","I","HIST_STD","2010Q2","2010Q2",2,2010,2010-06-30,2524.717,NA,239.445,4691.096,1387.357,324.244,NA,827.63,196.125,1783.155,NA,NA,NA,598.013,-38.58,-51.587,1476.253,793.927,2274.137,86.237,161.118,1920.604,NA,457.696,1425.643,28.992,0,1264.525,436.895,NA,NA,NA,14.048,NA,22.089,1601.399,NA,NA,NA,NA,18.996,-31.766,-88.652,NA,NA,2737.525,NA,NA,60.189,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"101","023483","INDL","C","I","HIST_STD","2010Q3","2010Q3",3,2010,2010-09-30,2544.462,NA,195.094,4606.56,1424.958,343.058,NA,856.71,221.608,1655.16,NA,NA,NA,607.561,67.077,51.314,1499.932,786.046,2144.171,88.313,162.387,1865.775,NA,413.778,1464.271,28.324,0,1301.884,445.174,NA,NA,NA,-30.304,NA,47.58,2458.109,NA,NA,NA,NA,86.074,-81.675,-135.46,NA,NA,4201.796,NA,NA,88.513,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
"102","023483","INDL","C","I","HIST_STD","2010Q4","2010Q4",4,2010,2010-12-31,2415.122,NA,169.47,4398.1,1408.337,335.443,NA,849.79,250.405,1564.523,NA,NA,NA,583.899,-0.311,-17.018,1612.298,724.512,2020.289,53.235,121.311,1809.688,NA,405.2,1433.689,26.25,0,1312.378,462.588,NA,NA,NA,-47.07,NA,83.81,3307.899,NA,NA,NA,NA,85.763,-175.637,-178.757,NA,NA,5635.485,NA,NA,114.763,"A","MEX","International De  Ceramica SA De Cv   Ceramic","327122","3250"
