"Anio","Trimestre","Empresa","NombreCorto","NombreLargo","SIC","NAICS","Activos","Inventarios","PasivoCirc","PasivoLP","PPE","CPP","Efectivo","GC","CBV","UOAD","Ventas","IGR","Deuda","CPC","GO","GVGA","Precio_Accion","mkt_capital","No_Acciones"
2015,2,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,3916.744,587.7,1254.245,322.299,1707.546,308.735,16.876,28.3439998626709,1057.71496582031,84.5139999389648,1398.03503417969,5.78299999237061,98.60400390625,867.776977539062,1313.52099609375,255.806030273438,1512.1484,1738.9707,1.15000002645243
2015,3,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4329.173,715.343,1478.239,310.543,1847.27,411.934,29.791,98.6070022583008,1208.17102050781,124.987998962402,1610.22094726562,4.94600009918213,93.7289962768555,926.676025390625,1485.23291015625,277.061889648438,1077.6105,1738.9707,1.61372842970628
2015,4,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4220.708,639.613,1289.232,283.592,2095.58,233.22,17.876,234.001007080078,1091.54296875,88.6230010986328,1514.90197753906,5.95800018310547,84.1730041503906,882.075988769531,1426.27893066406,334.735961914062,171.2488,1737.0805,10.1436068457122
2016,1,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4028.108,510.696,1081.948,274.544,2062.059,255.917,182.426,46.0169982910156,1144.67797851562,97.8710021972656,1580.66796875,6.50299978256226,76.0219955444336,896.105041503906,1482.79699707031,338.119018554688,192.1328,1738.9707,9.0508788712807
2016,2,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4389.654,658.461,1176.253,335.941,2178.162,324.787,228.573,59.1069984436035,1152.05505371094,153.860000610352,1659.05798339844,5.13600015640259,140.824996948242,961.945007324219,1505.19799804688,353.142944335938,2041.2315,1737.0805,0.850996322563119
2016,3,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4689.608,722.543,1308.806,320.654,2321.658,370.374,287.126,133.192993164062,1271.14196777344,167.352996826172,1786.56701660156,5.5479998588562,133.223999023438,977.044982910156,1619.21398925781,348.072021484375,1502.6975,1737.0805,1.15597483858195
2016,4,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4872.107,696.026,1195.578,392.386,2492.788,272.291,241.072,96.7330017089844,1286.58801269531,180.164001464844,1852.45397949219,-0.207000002264977,204.518997192383,1021.56500244141,1672.2900390625,385.702026367188,1077.6105,1795.5277,1.66621214251346
2017,1,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4840.985,617.361,1302.231,364.819,2417.291,333.132,225.572,112.640998840332,1242.626953125,161.985992431641,1761.26403808594,12.8339996337891,208.677993774414,1148.30200195312,1599.27807617188,356.651123046875,1002.4284,1927.8297,1.92315949947148
2017,2,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4610.392,658.036,1090.522,330.415,2375.069,308.998,177.974,48.818000793457,1151.07202148438,143.610000610352,1656.54296875,9.44999980926514,193.332000732422,966.91796875,1512.93298339844,361.860961914062,258.9616,1937.2799,7.48095431909596
2017,3,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4722.105,644.515,1149.941,304.959,2358.803,326.798,225.902,60.9720001220703,1181.96899414062,126.513999938965,1652.21301269531,4.07100009918213,189.231994628906,1029.5859375,1525.69897460938,343.72998046875,2553.4295,1948.6201,0.763138398769185
2017,4,"ACCEL, S.A.B. DE C.V.","ACCEL","ACCEL",2000,311,4910.916,664.195,994.999,336.044,2547.583,280.48,202.636,82.0039978027344,1243.6650390625,198.177001953125,1767.18298339844,-7.14599990844727,203.815994262695,1025.40100097656,1569.00598144531,325.340942382812,1786.2253,1946.7301,1.08985697380952
2007,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,94388.327,11081.145,30376.627,16434.06,47835.029,14190.634,8712.943,NA,NA,NA,NA,NA,16434.060546875,17486.166015625,NA,NA,92835.981,47577.723,0.512492273873855
2007,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,96574.863,11700.367,31847.746,15802.235,49159.239,14193.857,8619.45,NA,24081.9765625,1845.60900878906,29128.044921875,747.840026855469,15802.2353515625,16527.70703125,27282.435546875,3200.458984375,33759.841,41449.864,1.22778611427702
2007,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,99330.505,13026.203,24016.453,24549.671,50996.584,14907.238,8534.626,NA,23239.353515625,1689.7939453125,28356.671875,587.700988769531,24549.669921875,15954.193359375,26666.87890625,3427.525390625,5993.02,39657.438,6.61727109203707
2008,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,101015.603,13567.433,24672.579,24709.125,51080.171,14463.184,9077.551,NA,24761.810546875,1702.55200195312,29710.080078125,595.364990234375,24709.125,16456.1875,28007.52734375,3245.716796875,8384.401,39775.066,4.74393650780777
2008,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,100476.166,13258.377,24463.267,24401.063,50554.542,14117.876,8958.674,NA,25103.611328125,1761.49597167969,30234.71875,677.341979980469,24401.0625,17030.755859375,28473.22265625,3369.611328125,161193.34,41298.628,0.256205547946336
2008,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,103882.735,13766.544,29531.207,26122.352,50509.574,14900.858,10089.25,1204.4169921875,24465.396484375,1431.45300292969,29124.91796875,746.818969726562,26122.3515625,17415.966796875,27693.46484375,3228.068359375,77104.702,27547.356,0.357272063641462
2008,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,110970.008,13281.031,38746.119,30547.057,54532.28,13686.417,7209.862,NA,22487.841796875,945.065002441406,27120.720703125,1042.63000488281,30547.056640625,17385.486328125,26175.65625,3687.814453125,40038.328,16530.327,0.412862570085344
2009,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,109456.031,12346.393,35284.463,34433.202,54269.808,12510.655,8621.918,701.617004394531,21454.80859375,1706.501953125,26580.552734375,1409.05102539062,34433.203125,17731.990234375,24874.05078125,3419.2421875,45309.183,12278.872,0.271001840840962
2009,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,104681.618,10969.544,35910.007,29316.754,52997.813,12013.951,10923.557,NA,22329.984375,2299.35400390625,28084.40234375,936.716003417969,29316.75390625,17341.73046875,25785.048828125,3455.064453125,9967.141,20658.713,2.07268192553913
2009,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,110689.822,11337.391,30384.074,34869.666,56158.886,13599.772,11664.336,NA,23872.375,2378.67602539062,29917.36328125,1324.83996582031,34869.66796875,18939.66015625,27538.6875,3666.3125,154946.33,36495.381,0.235535627078099
2009,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,108088.671,11254.002,26377.794,37243.894,54732.988,14532.48,11486.499,NA,24569.53515625,2377.77587890625,31049.7109375,795.208984375,37243.890625,17738.80078125,28671.935546875,4102.400390625,79561.619,46665.308,0.586530397276104
2010,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,103094.092,11857.87,25615.557,35385.284,51898.521,14231.805,8694.183,501.781005859375,26132.90234375,2335.59008789062,32287.380859375,964.336975097656,35385.28515625,18212.458984375,29951.791015625,3818.888671875,95463.947,52568.767,0.550666179767321
2010,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,102631.686,12071.495,27690.637,33176.435,51163.514,14668.601,8749.18,673.336975097656,27070.404296875,2792.05004882812,33655.66796875,925.065002441406,33176.43359375,19036.4140625,30863.6171875,3793.212890625,47577.723,52239.504,1.09798243182003
2010,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,113130.973,13584.614,28050.914,40847.591,52241.052,14797.715,8935.17,850.539978027344,27522.177734375,2764.38696289062,34207.9140625,1070.50305175781,40847.59375,19820.533203125,31443.52734375,3921.349609375,9061.037,52298.84,5.77183825648212
2010,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,112254.679,14653.346,28256.722,39741.92,52096.316,15847.682,8495.221,1461.52795410156,29422.345703125,2866.1279296875,36243.609375,842.296020507812,39741.91796875,18079.5625,33377.48046875,3955.134765625,131596.85,66524.145,0.50551472166697
2011,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,125085.582,15949.511,33598.269,45209.45,56127.961,19181.858,8794.905,1319.1689453125,34600.89453125,3500.31005859375,42233.02734375,775.348022460938,45209.44921875,23887.45703125,38732.71875,4131.82421875,140301.7,82695.805,0.589414133969866
2011,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,125061.388,18398.435,34402.612,43788.548,55816.148,20771.732,6651.882,1069.73803710938,36549.671875,3771.59790039062,44257.421875,854.153991699219,43788.55078125,23804.044921875,40485.82421875,3936.15234375,110231.611,92835.981,0.842190186261543
2011,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,139857.9,20139.114,40077.343,51773.904,61610.468,22367.824,11256.015,1328.58996582031,39367.90234375,3950.85888671875,47922.98046875,1048.86303710938,51773.90625,25554.533203125,43972.12109375,4604.21875,41449.864,77104.702,1.86019191763814
2011,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,138561.594,20576.81,35776.067,54099.522,63261.664,20254.02,9031.343,2482.13793945312,40042.95703125,3551.75390625,48349.98828125,1136.04296875,54099.5234375,24342.32421875,44798.234375,4755.27734375,9843.581,79561.619,8.08258894806677
2012,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,145208.813,20335.126,36855.176,61075.073,71819.313,20505.128,8578.737,1426.26000976562,40672.00390625,4173.796875,49611.6015625,894.0009765625,48975.76953125,23909.408203125,45437.8046875,4765.80078125,9084.572,95463.947,10.5083593371267
2012,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,161613.387,21931.293,36461.514,64429.752,74473.587,20954.934,14811.855,1746.85498046875,42260.75390625,4562.1162109375,51568.30859375,138.740005493164,51752.43359375,26015.916015625,47006.19140625,4745.4375,132211.31,110231.611,0.833753262107455
2012,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,153149.331,20522.249,34600.097,57413.848,72740.977,19169.45,12473.53,1739.83898925781,42069.08984375,4271.52490234375,50936.51171875,522.0419921875,45762.6484375,25545.388671875,46664.98828125,4595.8984375,122520.818,122520.818,1
2012,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,153858.336,21727.731,33631.879,59449.106,74067.937,19868.438,13660.742,2442.07202148438,39596.51171875,3297.24096679688,48050.2890625,604.815002441406,47175.28125,21903.17578125,44753.046875,5156.53515625,39657.438,140897.48,3.55286390411806
2013,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,150113.379,21327.738,34308.916,56236.835,71117.054,19481.364,11474.335,1559.17395019531,41133.90625,4170.15087890625,49823.97265625,474.497985839844,44937.54296875,24067.57421875,45653.8203125,4519.9140625,39775.066,155203.36,3.90202646049663
2013,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,157057.813,22000.514,38007.993,56702.815,73310.865,21818.257,11733.406,1887.97900390625,41281.9453125,2316.99389648438,50877.1484375,374.959991455078,46050.37890625,24904.685546875,48560.15625,7278.2109375,12326.541,160651.7,13.0329911692177
2013,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,160724.052,22619.176,42767.338,52478.414,73113.48,21228.928,13071.925,2080.212890625,42757.53125,4373.4970703125,52477.1796875,392.994995117188,42154.72265625,26073.2890625,48103.68359375,5346.15234375,116935.186,181427.4,1.55152102806763
2013,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,165390.239,22691.587,42700.171,57521.061,73974.299,20933.85,11902.083,2236.4189453125,41655.265625,3224.42993164062,50277.49609375,532.47900390625,46931.96875,23563.654296875,47053.06640625,5397.80078125,140897.48,188318.35,1.33656293923781
2014,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,181747.42,22072.709,41535.97,73534.85,73885.265,22196.789,22025.681,1649.71899414062,42528.4375,3885.787109375,51548.3984375,390.623992919922,61853.3515625,27153.64453125,47662.609375,5134.171875,155203.36,169805.35,1.09408295026603
2014,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,221330.88,29995.163,56644.139,91677.361,84174.462,31507.132,27593.035,1889.03405761719,42687.71875,4351.98095703125,52326.3046875,362.304992675781,74369.46875,29131.5859375,47974.32421875,5286.60546875,41298.628,184667.175,4.47150871452679
2014,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,220405.987,30994.829,55564.3,91679.733,84854.645,31888.467,14367.194,2479.27294921875,49686.046875,4607.44580078125,61130.7578125,2114.53198242188,75649.5234375,27326.955078125,56523.3125,6837.265625,15430.993,236032.965,15.2960321477691
2014,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,232540.478,30758.166,62115.419,101504.079,93907.658,35167.052,16669.298,2958.53295898438,52802.234375,4040.955078125,63880.10546875,857.265991210938,82327.1796875,30232.5625,59839.1484375,7036.9140625,109291.5,169130.43,1.54751677852349
2015,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,236457.889,30388.728,68758.596,101701.589,93446.837,33101.282,22883.746,2760.90307617188,48937.62890625,4443.466796875,61041.265625,1210.99401855469,82684.96875,30394.314453125,56597.796875,7660.16796875,117733.536,158142.6,1.34322475458479
2015,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,239802.761,31940.426,68389.002,108784.81,96583.837,36517.07,17614.821,2505.666015625,50251.1171875,7166.85791015625,64673.30859375,1182.333984375,89095.859375,31504.642578125,57506.44921875,7255.33203125,160651.7,154189.035,0.959772196621635
2015,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,265987.424,34672.051,68613.366,118506.181,104009.464,39081.865,23790.677,3227.75903320312,53390.7109375,6514.876953125,67352.96875,1238.25695800781,96301.7734375,35320.203125,60838.09375,7447.3828125,27547.356,168822.885,6.12846056804871
2015,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,266705.418,34128.477,62965.763,123924.54,106376.179,38914.625,24851.839,3337.63305664062,51732.38671875,5931.86279296875,65232.19921875,1224.46203613281,102392.1796875,33476.3359375,59300.3359375,7567.94921875,19564.502,174609.05,8.92478888550294
2016,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,292239.788,35061.914,68404.279,139323.893,124047.422,38748.674,18995.399,3758.39208984375,52584.015625,6760.71923828125,68627.5625,1739.36303710938,117804.65625,38844.609375,61866.84375,9282.828125,24609.473,177630.145,7.21795810093129
2016,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,314293.049,38173.75,72410.774,152413.645,132155.044,43185.702,21097.435,4524.77880859375,55227.55859375,7443.666015625,73118.7421875,1637.57104492188,129381.7421875,42119.47265625,65675.078125,10447.51953125,116773.065,161193.34,1.38039829647359
2016,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,327782.743,39465.993,77987.542,156762.248,138069.871,47905.614,22655.13,5988.69677734375,58837.50390625,6274.98681640625,75322.6953125,1687.81396484375,132519.203125,44250.52734375,69047.7109375,10210.20703125,181427.4,154946.33,0.854040404040404
2016,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,348938.705,40922.625,83006.062,164944.504,149502.89,53729.127,24633.236,7954.26806640625,59773.09765625,3734.31298828125,76713.078125,1344.91101074219,138046.109375,41283.7265625,72978.765625,13205.66796875,16530.327,131596.85,7.96093446911244
2017,1,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,329198.428,41186.382,82414.445,154231.021,141775.495,50420.99,20285.772,5556.9091796875,64555.140625,5977.10693359375,81381.2578125,2485.13891601562,128987.4453125,40742.5703125,75404.1484375,10849.0078125,12278.872,140301.7,11.4262694488549
2017,2,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,324414.413,39714.314,82171.019,149205.896,139569.649,50675.453,19598.159,4156.93017578125,63543.03515625,5136.95703125,78665.453125,1859.09399414062,124870.9921875,40185.94140625,73528.5,9985.46484375,22525.302,132211.31,5.86945782125363
2017,3,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,327606.526,40514.795,85047.504,154828.362,143555.537,51131.429,23646.488,3874.57592773438,61368.48828125,-5366.52685546875,76235.4453125,1863.60998535156,130865.359375,39119.609375,81601.96875,20233.48046875,121979.829,116935.186,0.958643629513532
2017,4,"ALFA, S.A.B. DE C.V.","ALFA","ALFA",2860,325110,358968.217,44340.633,98193.529,168348.061,153642.275,61213.923,32813.228,4043.4609375,64816.984375,5447.43896484375,81345.1015625,2189.60595703125,143815.703125,39258.27734375,75897.6640625,11080.6796875,188318.35,109291.5,0.580355021164958
2007,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,4494.78,213.017,1288.465,337.803,2450.327,283.51,187.35,NA,NA,NA,NA,NA,337.803009033203,649.273986816406,NA,NA,7290.2994,11824.0558,1.62188891720963
2007,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,4772.382,223.122,1153.078,601.954,2661.23,329.129,132.534,NA,604.257019042969,174.720001220703,1805.63403320312,18.9799995422363,601.953979492188,679.39501953125,1630.9140625,1026.65698242188,6257.5504,11255.2811,1.79867206503043
2007,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5300.135,242.973,1429.641,698.9,2778.668,487.564,209.327,NA,668.39501953125,203.5,2001.05395507812,20.9479999542236,698.900024414062,904.820007324219,1797.55395507812,1129.15893554688,423.276,9467.8359,22.3679960593088
2008,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5271.537,212.712,1420.297,645.383,2865.471,344.033,73.679,NA,658.703002929688,110.91300201416,1829.78198242188,20.9549999237061,645.382995605469,934.330017089844,1718.86901855469,1060.166015625,628.0352,8044.908,12.8096450644805
2008,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5487.323,252.766,1667.808,600.984,2950.796,329.376,65.346,NA,692.260986328125,105.793998718262,1912.29504394531,26.121000289917,600.984008789062,986.272033691406,1806.50109863281,1114.24011230469,58213.6353,8079.2888,0.138786879712355
2008,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5710.2,258.288,1583.869,842.049,3021.777,207.252,88.144,188.238998413086,681.458984375,136.485992431641,1954.71997070312,31.2779998779297,842.049011230469,1037.94995117188,1818.23400878906,1136.77502441406,6149.9735,5048.733,0.820935732487303
2008,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6399.733,361.524,1965.693,1130.098,3044.911,536.729,538.48,NA,748.901000976562,105.893997192383,2090.0458984375,45.7249984741211,1130.09802246094,970.596008300781,1984.15185546875,1235.25085449219,9278.2428,3849.9031,0.414938817940828
2009,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6083.773,271.167,1782.973,1040.839,3025.276,430.067,310.351,62.7239990234375,792.549011230469,4.60099983215332,2084.10302734375,42.6650009155273,1040.83898925781,924.862976074219,2079.501953125,1286.95288085938,12730.6108,2568.8663,0.201786570994693
2009,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5844.182,300.273,1843.159,845.414,2942.279,411.698,305.073,NA,772.080993652344,17.4039993286133,2072.72290039062,36.4749984741211,845.414001464844,784.14697265625,2055.31884765625,1283.23779296875,873.0648,4581.9273,5.24809533038098
2009,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5713.62,305.875,1842.899,670.457,2912.811,437.001,476.21,NA,785.447021484375,74.5510025024414,2119.59399414062,27.9969997406006,670.456970214844,509.147003173828,2045.04296875,1259.59594726562,55081.8891,5294.794,0.0961258607232481
2009,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5808.809,336.87,1894.664,708.787,2897.678,559.149,463.214,NA,816.383972167969,238.514007568359,2310.66088867188,30.617000579834,708.786987304688,517.487976074219,2072.14697265625,1255.76293945312,8522.2268,6080.6661,0.713506721036807
2010,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6061.354,290.215,1738.837,1017.356,2829.375,413.34,669.14,19.0799999237061,729.452026367188,56.0009994506836,2095.81811523438,23.125,1017.35595703125,598.760986328125,2039.81713867188,1310.36511230469,11244.0453,8151.7294,0.724981906645289
2010,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5740.582,293.917,1455.274,1070.646,2858.706,451.932,480.304,173.007995605469,740.111999511719,94.0920028686523,2166.69506835938,25.5769996643066,1070.64599609375,429.901000976562,2072.60302734375,1332.49096679688,11824.0558,7399.8302,0.625828423441642
2010,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,5783.639,300.857,1574.449,990.15,2886.739,516.597,482.518,140.647994995117,796.070983886719,74.1790008544922,2274.92700195312,25.2929992675781,990.150024414062,432.868988037109,2200.748046875,1404.67700195312,856.8209,7679.0586,8.96226807726095
2010,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6110.454,352.438,1561.339,1368,2942.044,679.773,640.203,180.669006347656,873.172973632812,103.809997558594,2458.55297851562,33.6980018615723,1368,464.743011474609,2354.74291992188,1481.56994628906,49497.7834,7830.9798,0.158208696674688
2011,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6036.196,356.128,1439.678,1326.5,3035.678,560.032,370.926,159.255004882812,834.668029785156,66.0139999389648,2383.28491210938,24.8360004425049,1326.5,493.903015136719,2317.27099609375,1482.60302734375,52050.6777,7710.016,0.148125179934016
2011,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6367.868,391.274,1575.428,1604,3150.216,654.982,575.827,228.475997924805,898.012023925781,152.483993530273,2611.77709960938,41.3450012207031,1604,477.501007080078,2459.29321289062,1561.28125,11302.3568,7290.2994,0.645024708474962
2011,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,6659.507,360.946,1800.128,1562.5,3254.159,644.011,684.852,221.236999511719,994.89501953125,146.561996459961,2789.31909179688,29.3589992523193,1562.5,494.807006835938,2642.75708007812,1647.86206054688,11255.2811,6149.9735,0.546407810285609
2011,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9407.109,403.13,2150.708,3877.667,3472.42,988.426,739.379,349.56201171875,1060.02404785156,170.617004394531,2884.38989257812,56.1520004272461,3877.6669921875,629.314025878906,2713.77294921875,1653.74890136719,878.6117,8522.2268,9.69965093795131
2012,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9457.251,429.629,2156.476,3887.675,3588.099,840.46,527.259,78.1760025024414,1064.23205566406,104.136001586914,2970.794921875,44.1539993286133,3760.84497070312,802.378967285156,2866.65893554688,1802.42687988281,837.1945,11244.0453,13.4306249025764
2012,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9414.717,511.292,2235.424,3662.982,3667.486,1012.291,362.499,235.990997314453,1225.67602539062,225.339004516602,3417.81298828125,56.818000793457,3381.90307617188,810.080017089844,3192.47387695312,1966.7978515625,57306.6382,11302.3568,0.197225961162733
2012,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9435.14,515.822,2419.063,3444.665,3706.794,930.318,323.263,183.595001220703,1234.05603027344,202.35400390625,3502.45092773438,47.2840003967285,3172.39599609375,731.052978515625,3300.09692382812,2066.041015625,12710.7846,12710.7846,1
2012,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9771.167,550.394,2594.297,2374.399,3832.018,1129.612,932.594,-311.77099609375,1247.75695800781,265.480010986328,3628.44702148438,96.8479995727539,2077.8330078125,808.184997558594,3362.96704101562,2115.2099609375,9467.8359,17730.4294,1.87270138469552
2013,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,9673.15,430.708,2635.352,2232.396,3873.7,1024.924,849.218,92.7379989624023,1166.48205566406,169.36799621582,3398.74609375,33.2239990234375,1945.93896484375,764.786010742188,3229.37817382812,2062.89599609375,8044.908,24401.6927,3.03318480459938
2013,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,10147.487,472.088,2269.371,3703.49,4259.613,1006.899,641.951,169.714996337891,1251.65905761719,274.81201171875,3820.6259765625,36.1549987792969,3381.44702148438,804.364013671875,3545.81396484375,2294.15478515625,967.8206,21175.5018,21.8795733424149
2013,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,11945.327,570.655,2497.733,5111.336,4454.17,1108.04,581.056,229.363998413086,1364.90698242188,305.404998779297,4082.34204101562,60.8409996032715,4799.4638671875,900.900024414062,3776.93701171875,2412.03002929688,55862.8672,25205.5221,0.451203516098794
2013,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,12459.472,641.88,2899.052,4979.304,4610.94,1408.565,663.27,447.709991455078,1444.69104003906,365.489990234375,4416.8291015625,72.125,4655.130859375,998.169006347656,4051.33911132812,2606.64794921875,17730.4294,28053.691,1.58223415615642
2014,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,12345.03,577.106,3116.726,4740.009,4666.136,1214.621,530.784,230.233993530273,1336.47595214844,178.001007080078,3992.03588867188,85.3460006713867,4554.5361328125,998.916015625,3814.03491210938,2477.55908203125,24401.6927,32668.5541,1.33878229275463
2014,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,22092.574,740.175,4629.838,6219.976,8624.711,1385.352,1130.015,525.059020996094,1652.21105957031,306.75,5203.326171875,175.832992553711,5677.31494140625,1371.47705078125,4896.576171875,3244.365234375,8079.2888,39182.2195,4.84971146222672
2014,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,22208.921,871.732,3985.448,6824.436,8742.693,1390.976,499.945,558.541015625,1828.458984375,349.760986328125,5701.34912109375,89.8410034179688,6320.56494140625,1138.14904785156,5351.587890625,3523.12890625,1068.759,35631.2105,33.3388635791605
2014,4,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,29048.352,1055.174,6222.398,13091.093,9804.299,2694.015,1112.85,735.711975097656,2455.1279296875,634.005004882812,7890.6572265625,143.003997802734,9862.0224609375,1113.84399414062,7256.65234375,4801.5244140625,53599.9931,34164.6902,0.637401018620653
2015,1,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,29412.924,1144.989,5482.549,13911.345,9988.143,2509.165,890.928,703.846984863281,2307.28295898438,418.989990234375,7344.23291015625,181.720993041992,10688.263671875,1196.06701660156,6925.2431640625,4617.9599609375,53190.3776,37367.7481,0.702528347909303
2015,2,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,30400.917,1356.467,6284.907,14297.944,10401.437,2498.08,752.435,759.028015136719,2452.2109375,547.400024414062,7761.94287109375,143.401000976562,10783.453125,1275.24499511719,7214.54296875,4762.33203125,21175.5018,39787.9305,1.87896045514256
2015,3,"ALSEA, S.A.B. DE C.V.","ALSEA","ALSEA",5812,722513,30817.355,1365.311,5794.42,15286.523,10684.641,2468.52,624.967,617.057983398438,2605.60205078125,594.502990722656,8224.3740234375,192.328994750977,11640.7568359375,1135.55798339844,7629.87109375,5024.26904296875,5048.733,42082.8611,8.33533108207544
